building,space,capacity,space_type,day,time_slot,course_info,status
Hall - Green,Hall,150.0,Hall,Sunday,3:00- 3:45,,available
Hall - Green,Hall,150.0,Hall,Monday,9 :00- 9:45,,available
Hall - Green,Hall,150.0,Hall,Monday,9:45- 10:30,,available
Hall - Green,Hall,150.0,Hall,Monday,10:45- 11:30,,available
Hall - Green,Hall,150.0,Hall,Monday,11:30- 12:15,,available
Hall - Green,Hall,150.0,Hall,Monday,12:30- 1:15,,available
Hall - Green,Hall,150.0,Hall,Monday,1:15- 2:00,,available
Hall - Green,Hall,150.0,Hall,Monday,2:15 - 3:00,,available
Hall - Green,Hall,150.0,Hall,Monday,3:00- 3:45,,available
Hall - Green,Hall,150.0,Hall,Tuesday,9 :00- 9:45,,available
Hall - Green,Hall,150.0,Hall,Tuesday,9:45- 10:30,,available
Hall - Green,Hall,150.0,Hall,Tuesday,10:45- 11:30,,available
Hall - Green,Hall,150.0,Hall,Tuesday,11:30- 12:15,,available
Hall - Green,Hall,150.0,Hall,Tuesday,12:30- 1:15,,available
Hall - Green,Hall,150.0,Hall,Tuesday,1:15- 2:00,,available
Hall - Green,Hall,150.0,Hall,Tuesday,2:15 - 3:00,,available
Hall - Green,Hall,150.0,Hall,Tuesday,3:00- 3:45,,available
Hall - Green,Hall,150.0,Hall,Wednesday,9 :00- 9:45,,available
Hall - Green,Hall,150.0,Hall,Wednesday,9:45- 10:30,,available
Hall - Green,Hall,150.0,Hall,Wednesday,10:45- 11:30,,available
Hall - Green,Hall,150.0,Hall,Wednesday,11:30- 12:15,,available
Hall - Green,Hall,150.0,Hall,Wednesday,12:30- 1:15,,available
Hall - Green,Hall,150.0,Hall,Wednesday,1:15- 2:00,,available
Hall - Green,Hall,150.0,Hall,Wednesday,2:15 - 3:00,,available
Hall - Green,Hall,150.0,Hall,Wednesday,3:00- 3:45,,available
Hall - Green,Hall,150.0,Hall,Thursday,9 :00- 9:45,,available
Hall - Green,Hall,150.0,Hall,Thursday,9:45- 10:30,,available
Hall - Green,Hall,150.0,Hall,Thursday,10:45- 11:30,,available
Hall - Green,Hall,150.0,Hall,Thursday,11:30- 12:15,,available
Hall - Green,Hall,150.0,Hall,Thursday,12:30- 1:15,,available
Hall - Green,Hall,150.0,Hall,Thursday,1:15- 2:00,,available
Hall - Green,Hall,150.0,Hall,Thursday,2:15 - 3:00,,available
Hall - Green,Hall,150.0,Hall,Thursday,3:00- 3:45,,available
Hall - Red,Hall,150.0,Hall,Sunday,9 :00- 9:45,,available
Hall - Red,Hall,150.0,Hall,Sunday,9:45- 10:30,,available
Hall - Red,Hall,150.0,Hall,Sunday,10:45- 11:30,,available
Hall - Red,Hall,150.0,Hall,Sunday,11:30- 12:15,,available
Hall - Red,Hall,150.0,Hall,Sunday,12:30- 1:15,,available
Hall - Red,Hall,150.0,Hall,Sunday,1:15- 2:00,,available
Hall - Red,Hall,150.0,Hall,Sunday,2:15 - 3:00,,available
Hall - Red,Hall,150.0,Hall,Sunday,3:00- 3:45,,available
Hall - Red,Hall,150.0,Hall,Monday,9 :00- 9:45,,available
Hall - Red,Hall,150.0,Hall,Monday,9:45- 10:30,,available
Hall - Red,Hall,150.0,Hall,Monday,10:45- 11:30,,available
Hall - Red,Hall,150.0,Hall,Monday,11:30- 12:15,,available
Hall - Red,Hall,150.0,Hall,Monday,12:30- 1:15,,available
Hall - Red,Hall,150.0,Hall,Monday,1:15- 2:00,,available
Hall - Red,Hall,150.0,Hall,Monday,2:15 - 3:00,,available
Hall - Red,Hall,150.0,Hall,Monday,3:00- 3:45,,available
Hall - Red,Hall,150.0,Hall,Tuesday,9 :00- 9:45,,available
Hall - Red,Hall,150.0,Hall,Tuesday,9:45- 10:30,,available
Hall - Red,Hall,150.0,Hall,Tuesday,10:45- 11:30,,available
Hall - Red,Hall,150.0,Hall,Tuesday,11:30- 12:15,,available
Hall - Red,Hall,150.0,Hall,Tuesday,12:30- 1:15,,available
Hall - Red,Hall,150.0,Hall,Tuesday,1:15- 2:00,,available
Hall - Red,Hall,150.0,Hall,Tuesday,2:15 - 3:00,,available
Hall - Red,Hall,150.0,Hall,Tuesday,3:00- 3:45,,available
Hall - Red,Hall,150.0,Hall,Wednesday,9 :00- 9:45,,available
Hall - Red,Hall,150.0,Hall,Wednesday,9:45- 10:30,,available
Hall - Red,Hall,150.0,Hall,Wednesday,10:45- 11:30,,available
Hall - Red,Hall,150.0,Hall,Wednesday,11:30- 12:15,,available
Hall - Red,Hall,150.0,Hall,Wednesday,12:30- 1:15,,available
Hall - Red,Hall,150.0,Hall,Wednesday,1:15- 2:00,,available
Hall - Red,Hall,150.0,Hall,Wednesday,2:15 - 3:00,,available
Hall - Red,Hall,150.0,Hall,Wednesday,3:00- 3:45,,available
Hall - Red,Hall,150.0,Hall,Thursday,9 :00- 9:45,,available
Hall - Red,Hall,150.0,Hall,Thursday,9:45- 10:30,,available
Hall - Red,Hall,150.0,Hall,Thursday,10:45- 11:30,,available
Hall - Red,Hall,150.0,Hall,Thursday,11:30- 12:15,,available
Hall - Red,Hall,150.0,Hall,Thursday,12:30- 1:15,,available
Hall - Red,Hall,150.0,Hall,Thursday,1:15- 2:00,,available
Hall - Red,Hall,150.0,Hall,Thursday,2:15 - 3:00,,available
Hall - Red,Hall,150.0,Hall,Thursday,3:00- 3:45,,available
Hall - Yellow,Hall,150.0,Hall,Sunday,9 :00- 9:45,,available
Hall - Yellow,Hall,150.0,Hall,Sunday,9:45- 10:30,,available
Hall - Yellow,Hall,150.0,Hall,Sunday,10:45- 11:30,,available
Hall - Yellow,Hall,150.0,Hall,Sunday,11:30- 12:15,,available
Hall - Yellow,Hall,150.0,Hall,Sunday,12:30- 1:15,,available
Hall - Yellow,Hall,150.0,Hall,Sunday,1:15- 2:00,,available
Hall - Yellow,Hall,150.0,Hall,Sunday,2:15 - 3:00,,available
Hall - Yellow,Hall,150.0,Hall,Sunday,3:00- 3:45,,available
Hall - Yellow,Hall,150.0,Hall,Monday,9 :00- 9:45,,available
Hall - Yellow,Hall,150.0,Hall,Monday,9:45- 10:30,,available
Hall - Yellow,Hall,150.0,Hall,Monday,10:45- 11:30,,available
Hall - Yellow,Hall,150.0,Hall,Monday,11:30- 12:15,,available
Hall - Yellow,Hall,150.0,Hall,Monday,12:30- 1:15,,available
Hall - Yellow,Hall,150.0,Hall,Monday,1:15- 2:00,,available
Hall - Yellow,Hall,150.0,Hall,Monday,2:15 - 3:00,,available
Hall - Yellow,Hall,150.0,Hall,Monday,3:00- 3:45,,available
Hall - Yellow,Hall,150.0,Hall,Tuesday,9 :00- 9:45,,available
Hall - Yellow,Hall,150.0,Hall,Tuesday,9:45- 10:30,,available
Hall - Yellow,Hall,150.0,Hall,Tuesday,10:45- 11:30,,available
Hall - Yellow,Hall,150.0,Hall,Tuesday,11:30- 12:15,,available
Hall - Yellow,Hall,150.0,Hall,Tuesday,12:30- 1:15,,available
Hall - Yellow,Hall,150.0,Hall,Tuesday,1:15- 2:00,,available
Hall - Yellow,Hall,150.0,Hall,Tuesday,2:15 - 3:00,,available
Hall - Yellow,Hall,150.0,Hall,Tuesday,3:00- 3:45,,available
Hall - Yellow,Hall,150.0,Hall,Wednesday,9 :00- 9:45,,available
Hall - Yellow,Hall,150.0,Hall,Wednesday,9:45- 10:30,,available
Hall - Yellow,Hall,150.0,Hall,Wednesday,10:45- 11:30,,available
Hall - Yellow,Hall,150.0,Hall,Wednesday,11:30- 12:15,,available
Hall - Yellow,Hall,150.0,Hall,Wednesday,12:30- 1:15,,available
Hall - Yellow,Hall,150.0,Hall,Wednesday,1:15- 2:00,,available
Hall - Yellow,Hall,150.0,Hall,Wednesday,2:15 - 3:00,,available
Hall - Yellow,Hall,150.0,Hall,Wednesday,3:00- 3:45,,available
Hall - Yellow,Hall,150.0,Hall,Thursday,9 :00- 9:45,,available
Hall - Yellow,Hall,150.0,Hall,Thursday,9:45- 10:30,,available
Hall - Yellow,Hall,150.0,Hall,Thursday,10:45- 11:30,,available
Hall - Yellow,Hall,150.0,Hall,Thursday,11:30- 12:15,,available
Hall - Yellow,Hall,150.0,Hall,Thursday,12:30- 1:15,,available
Hall - Yellow,Hall,150.0,Hall,Thursday,1:15- 2:00,,available
Hall - Yellow,Hall,150.0,Hall,Thursday,2:15 - 3:00,,available
Hall - Yellow,Hall,150.0,Hall,Thursday,3:00- 3:45,,available
B7,Theater,100.0,Theater,Sunday,9 :00- 9:45,,available
B7,Theater,100.0,Theater,Sunday,9:45- 10:30,,available
B7,Theater,100.0,Theater,Sunday,10:45- 11:30,,available
B7,Theater,100.0,Theater,Sunday,11:30- 12:15,,available
B7,Theater,100.0,Theater,Sunday,12:30- 1:15,,available
B7,Theater,100.0,Theater,Sunday,1:15- 2:00,,available
B7,Theater,100.0,Theater,Sunday,2:15 - 3:00,,available
B7,Theater,100.0,Theater,Sunday,3:00- 3:45,,available
B7,Theater,100.0,Theater,Monday,9 :00- 9:45,,available
B7,Theater,100.0,Theater,Monday,9:45- 10:30,,available
B7,Theater,100.0,Theater,Monday,10:45- 11:30,,available
B7,Theater,100.0,Theater,Monday,11:30- 12:15,,available
B7,Theater,100.0,Theater,Monday,12:30- 1:15,,available
B7,Theater,100.0,Theater,Monday,1:15- 2:00,,available
B7,Theater,100.0,Theater,Monday,2:15 - 3:00,,available
B7,Theater,100.0,Theater,Monday,3:00- 3:45,,available
B7,Theater,100.0,Theater,Tuesday,9 :00- 9:45,,available
B7,Theater,100.0,Theater,Tuesday,9:45- 10:30,,available
B7,Theater,100.0,Theater,Tuesday,10:45- 11:30,,available
B7,Theater,100.0,Theater,Tuesday,11:30- 12:15,,available
B7,Theater,100.0,Theater,Tuesday,12:30- 1:15,,available
B7,Theater,100.0,Theater,Tuesday,1:15- 2:00,,available
B7,Theater,100.0,Theater,Tuesday,2:15 - 3:00,,available
B7,Theater,100.0,Theater,Tuesday,3:00- 3:45,,available
B7,Theater,100.0,Theater,Wednesday,9 :00- 9:45,,available
B7,Theater,100.0,Theater,Wednesday,9:45- 10:30,,available
B7,Theater,100.0,Theater,Wednesday,10:45- 11:30,,available
B7,Theater,100.0,Theater,Wednesday,11:30- 12:15,,available
B7,Theater,100.0,Theater,Wednesday,12:30- 1:15,,available
B7,Theater,100.0,Theater,Wednesday,1:15- 2:00,,available
B7,Theater,100.0,Theater,Wednesday,2:15 - 3:00,,available
B7,Theater,100.0,Theater,Wednesday,3:00- 3:45,,available
B7,Theater,100.0,Theater,Thursday,9 :00- 9:45,,available
B7,Theater,100.0,Theater,Thursday,9:45- 10:30,,available
B7,Theater,100.0,Theater,Thursday,10:45- 11:30,,available
B7,Theater,100.0,Theater,Thursday,11:30- 12:15,,available
B7,Theater,100.0,Theater,Thursday,12:30- 1:15,,available
B7,Theater,100.0,Theater,Thursday,1:15- 2:00,,available
B7,Theater,100.0,Theater,Thursday,2:15 - 3:00,,available
B7,Theater,100.0,Theater,Thursday,3:00- 3:45,,available
B8,Theater,100.0,Theater,Sunday,9 :00- 9:45,,available
B8,Theater,100.0,Theater,Sunday,9:45- 10:30,,available
B8,Theater,100.0,Theater,Sunday,10:45- 11:30,,available
B8,Theater,100.0,Theater,Sunday,11:30- 12:15,,available
B8,Theater,100.0,Theater,Sunday,12:30- 1:15,,available
B8,Theater,100.0,Theater,Sunday,1:15- 2:00,,available
B8,Theater,100.0,Theater,Sunday,2:15 - 3:00,,available
B8,Theater,100.0,Theater,Sunday,3:00- 3:45,,available
B8,Theater,100.0,Theater,Monday,9 :00- 9:45,,available
B8,Theater,100.0,Theater,Monday,9:45- 10:30,,available
B8,Theater,100.0,Theater,Monday,10:45- 11:30,,available
B8,Theater,100.0,Theater,Monday,11:30- 12:15,,available
B8,Theater,100.0,Theater,Monday,12:30- 1:15,,available
B8,Theater,100.0,Theater,Monday,1:15- 2:00,,available
B8,Theater,100.0,Theater,Monday,2:15 - 3:00,,available
B8,Theater,100.0,Theater,Monday,3:00- 3:45,,available
B8,Theater,100.0,Theater,Tuesday,9 :00- 9:45,,available
B8,Theater,100.0,Theater,Tuesday,9:45- 10:30,,available
B8,Theater,100.0,Theater,Tuesday,10:45- 11:30,,available
B8,Theater,100.0,Theater,Tuesday,11:30- 12:15,,available
B8,Theater,100.0,Theater,Tuesday,12:30- 1:15,,available
B8,Theater,100.0,Theater,Tuesday,1:15- 2:00,,available
B8,Theater,100.0,Theater,Tuesday,2:15 - 3:00,,available
B8,Theater,100.0,Theater,Tuesday,3:00- 3:45,,available
B8,Theater,100.0,Theater,Wednesday,9 :00- 9:45,,available
B8,Theater,100.0,Theater,Wednesday,9:45- 10:30,,available
B8,Theater,100.0,Theater,Wednesday,10:45- 11:30,,available
B8,Theater,100.0,Theater,Wednesday,11:30- 12:15,,available
B8,Theater,100.0,Theater,Wednesday,12:30- 1:15,,available
B8,Theater,100.0,Theater,Wednesday,1:15- 2:00,,available
B8,Theater,100.0,Theater,Wednesday,2:15 - 3:00,,available
B8,Theater,100.0,Theater,Wednesday,3:00- 3:45,,available
B8,Theater,100.0,Theater,Thursday,9 :00- 9:45,,available
B8,Theater,100.0,Theater,Thursday,9:45- 10:30,,available
B8,Theater,100.0,Theater,Thursday,10:45- 11:30,,available
B8,Theater,100.0,Theater,Thursday,11:30- 12:15,,available
B8,Theater,100.0,Theater,Thursday,12:30- 1:15,,available
B8,Theater,100.0,Theater,Thursday,1:15- 2:00,,available
B8,Theater,100.0,Theater,Thursday,2:15 - 3:00,,available
B8,Theater,100.0,Theater,Thursday,3:00- 3:45,,available
B9,Theater,100.0,Theater,Sunday,9 :00- 9:45,,available
B9,Theater,100.0,Theater,Sunday,9:45- 10:30,,available
B9,Theater,100.0,Theater,Sunday,10:45- 11:30,,available
B9,Theater,100.0,Theater,Sunday,11:30- 12:15,,available
B9,Theater,100.0,Theater,Sunday,12:30- 1:15,,available
B9,Theater,100.0,Theater,Sunday,1:15- 2:00,,available
B9,Theater,100.0,Theater,Sunday,2:15 - 3:00,,available
B9,Theater,100.0,Theater,Sunday,3:00- 3:45,,available
B9,Theater,100.0,Theater,Monday,9 :00- 9:45,,available
B9,Theater,100.0,Theater,Monday,9:45- 10:30,,available
B9,Theater,100.0,Theater,Monday,10:45- 11:30,,available
B9,Theater,100.0,Theater,Monday,11:30- 12:15,,available
B9,Theater,100.0,Theater,Monday,12:30- 1:15,,available
B9,Theater,100.0,Theater,Monday,1:15- 2:00,,available
B9,Theater,100.0,Theater,Monday,2:15 - 3:00,,available
B9,Theater,100.0,Theater,Monday,3:00- 3:45,,available
B9,Theater,100.0,Theater,Tuesday,9 :00- 9:45,,available
B9,Theater,100.0,Theater,Tuesday,9:45- 10:30,,available
B9,Theater,100.0,Theater,Tuesday,10:45- 11:30,,available
B9,Theater,100.0,Theater,Tuesday,11:30- 12:15,,available
B9,Theater,100.0,Theater,Tuesday,12:30- 1:15,,available
B9,Theater,100.0,Theater,Tuesday,1:15- 2:00,,available
B9,Theater,100.0,Theater,Tuesday,2:15 - 3:00,,available
B9,Theater,100.0,Theater,Tuesday,3:00- 3:45,,available
B9,Theater,100.0,Theater,Wednesday,9 :00- 9:45,,available
B9,Theater,100.0,Theater,Wednesday,9:45- 10:30,,available
B9,Theater,100.0,Theater,Wednesday,10:45- 11:30,,available
B9,Theater,100.0,Theater,Wednesday,11:30- 12:15,,available
B9,Theater,100.0,Theater,Wednesday,12:30- 1:15,,available
B9,Theater,100.0,Theater,Wednesday,1:15- 2:00,,available
B9,Theater,100.0,Theater,Wednesday,2:15 - 3:00,,available
B9,Theater,100.0,Theater,Wednesday,3:00- 3:45,,available
B9,Theater,100.0,Theater,Thursday,9 :00- 9:45,,available
B9,Theater,100.0,Theater,Thursday,9:45- 10:30,,available
B9,Theater,100.0,Theater,Thursday,10:45- 11:30,,available
B9,Theater,100.0,Theater,Thursday,11:30- 12:15,,available
B9,Theater,100.0,Theater,Thursday,12:30- 1:15,,available
B9,Theater,100.0,Theater,Thursday,1:15- 2:00,,available
B9,Theater,100.0,Theater,Thursday,2:15 - 3:00,,available
B9,Theater,100.0,Theater,Thursday,3:00- 3:45,,available
B10,Theater,100.0,Theater,Sunday,9 :00- 9:45,,available
B10,Theater,100.0,Theater,Sunday,9:45- 10:30,,available
B10,Theater,100.0,Theater,Sunday,10:45- 11:30,,available
B10,Theater,100.0,Theater,Sunday,11:30- 12:15,,available
B10,Theater,100.0,Theater,Sunday,12:30- 1:15,,available
B10,Theater,100.0,Theater,Sunday,1:15- 2:00,,available
B10,Theater,100.0,Theater,Sunday,2:15 - 3:00,,available
B10,Theater,100.0,Theater,Sunday,3:00- 3:45,,available
B10,Theater,100.0,Theater,Monday,9 :00- 9:45,,available
B10,Theater,100.0,Theater,Monday,9:45- 10:30,,available
B10,Theater,100.0,Theater,Monday,10:45- 11:30,,available
B10,Theater,100.0,Theater,Monday,11:30- 12:15,,available
B10,Theater,100.0,Theater,Monday,12:30- 1:15,,available
B10,Theater,100.0,Theater,Monday,1:15- 2:00,,available
B10,Theater,100.0,Theater,Monday,2:15 - 3:00,,available
B10,Theater,100.0,Theater,Monday,3:00- 3:45,,available
B10,Theater,100.0,Theater,Tuesday,9 :00- 9:45,,available
B10,Theater,100.0,Theater,Tuesday,9:45- 10:30,,available
B10,Theater,100.0,Theater,Tuesday,10:45- 11:30,,available
B10,Theater,100.0,Theater,Tuesday,11:30- 12:15,,available
B10,Theater,100.0,Theater,Tuesday,12:30- 1:15,,available
B10,Theater,100.0,Theater,Tuesday,1:15- 2:00,,available
B10,Theater,100.0,Theater,Tuesday,2:15 - 3:00,,available
B10,Theater,100.0,Theater,Tuesday,3:00- 3:45,,available
B10,Theater,100.0,Theater,Wednesday,9 :00- 9:45,,available
B10,Theater,100.0,Theater,Wednesday,9:45- 10:30,,available
B10,Theater,100.0,Theater,Wednesday,10:45- 11:30,,available
B10,Theater,100.0,Theater,Wednesday,11:30- 12:15,,available
B10,Theater,100.0,Theater,Wednesday,12:30- 1:15,,available
B10,Theater,100.0,Theater,Wednesday,1:15- 2:00,,available
B10,Theater,100.0,Theater,Wednesday,2:15 - 3:00,,available
B10,Theater,100.0,Theater,Wednesday,3:00- 3:45,,available
B10,Theater,100.0,Theater,Thursday,9 :00- 9:45,,available
B10,Theater,100.0,Theater,Thursday,9:45- 10:30,,available
B10,Theater,100.0,Theater,Thursday,10:45- 11:30,,available
B10,Theater,100.0,Theater,Thursday,11:30- 12:15,,available
B10,Theater,100.0,Theater,Thursday,12:30- 1:15,,available
B10,Theater,100.0,Theater,Thursday,1:15- 2:00,,available
B10,Theater,100.0,Theater,Thursday,2:15 - 3:00,,available
B10,Theater,100.0,Theater,Thursday,3:00- 3:45,,available
B25,G-21,100.0,Theater,Sunday,9 :00- 9:45,,available
B25,G-21,100.0,Theater,Sunday,9:45- 10:30,,available
B25,G-21,100.0,Theater,Sunday,10:45- 11:30,,available
B25,G-21,100.0,Theater,Sunday,11:30- 12:15,,available
B25,G-21,100.0,Theater,Sunday,12:30- 1:15,,available
B25,G-21,100.0,Theater,Sunday,1:15- 2:00,,available
B25,G-21,100.0,Theater,Sunday,2:15 - 3:00,,available
B25,G-21,100.0,Theater,Sunday,3:00- 3:45,,available
B25,G-21,100.0,Theater,Monday,9 :00- 9:45,,available
B25,G-21,100.0,Theater,Monday,9:45- 10:30,,available
B25,G-21,100.0,Theater,Monday,10:45- 11:30,,available
B25,G-21,100.0,Theater,Monday,11:30- 12:15,,available
B25,G-21,100.0,Theater,Monday,12:30- 1:15,,available
B25,G-21,100.0,Theater,Monday,1:15- 2:00,,available
B25,G-21,100.0,Theater,Monday,2:15 - 3:00,,available
B25,G-21,100.0,Theater,Monday,3:00- 3:45,,available
B25,G-21,100.0,Theater,Tuesday,9 :00- 9:45,,available
B25,G-21,100.0,Theater,Tuesday,9:45- 10:30,,available
B25,G-21,100.0,Theater,Tuesday,10:45- 11:30,,available
B25,G-21,100.0,Theater,Tuesday,11:30- 12:15,,available
B25,G-21,100.0,Theater,Tuesday,12:30- 1:15,,available
B25,G-21,100.0,Theater,Tuesday,1:15- 2:00,,available
B25,G-21,100.0,Theater,Tuesday,2:15 - 3:00,,available
B25,G-21,100.0,Theater,Tuesday,3:00- 3:45,,available
B25,G-21,100.0,Theater,Wednesday,9 :00- 9:45,,available
B25,G-21,100.0,Theater,Wednesday,9:45- 10:30,,available
B25,G-21,100.0,Theater,Wednesday,10:45- 11:30,,available
B25,G-21,100.0,Theater,Wednesday,11:30- 12:15,,available
B25,G-21,100.0,Theater,Wednesday,12:30- 1:15,,available
B25,G-21,100.0,Theater,Wednesday,1:15- 2:00,,available
B25,G-21,100.0,Theater,Wednesday,2:15 - 3:00,,available
B25,G-21,100.0,Theater,Wednesday,3:00- 3:45,,available
B25,G-21,100.0,Theater,Thursday,9 :00- 9:45,,available
B25,G-21,100.0,Theater,Thursday,9:45- 10:30,,available
B25,G-21,100.0,Theater,Thursday,10:45- 11:30,,available
B25,G-21,100.0,Theater,Thursday,11:30- 12:15,,available
B25,G-21,100.0,Theater,Thursday,12:30- 1:15,,available
B25,G-21,100.0,Theater,Thursday,1:15- 2:00,,available
B25,G-21,100.0,Theater,Thursday,2:15 - 3:00,,available
B25,G-21,100.0,Theater,Thursday,3:00- 3:45,,available
B25,F1-19,100.0,Theater,Sunday,9 :00- 9:45,,available
B25,F1-19,100.0,Theater,Sunday,9:45- 10:30,,available
B25,F1-19,100.0,Theater,Sunday,10:45- 11:30,,available
B25,F1-19,100.0,Theater,Sunday,11:30- 12:15,,available
B25,F1-19,100.0,Theater,Sunday,12:30- 1:15,,available
B25,F1-19,100.0,Theater,Sunday,1:15- 2:00,,available
B25,F1-19,100.0,Theater,Sunday,2:15 - 3:00,,available
B25,F1-19,100.0,Theater,Sunday,3:00- 3:45,,available
B25,F1-19,100.0,Theater,Monday,9 :00- 9:45,,available
B25,F1-19,100.0,Theater,Monday,9:45- 10:30,,available
B25,F1-19,100.0,Theater,Monday,10:45- 11:30,,available
B25,F1-19,100.0,Theater,Monday,11:30- 12:15,,available
B25,F1-19,100.0,Theater,Monday,12:30- 1:15,,available
B25,F1-19,100.0,Theater,Monday,1:15- 2:00,,available
B25,F1-19,100.0,Theater,Monday,2:15 - 3:00,,available
B25,F1-19,100.0,Theater,Monday,3:00- 3:45,,available
B25,F1-19,100.0,Theater,Tuesday,9 :00- 9:45,,available
B25,F1-19,100.0,Theater,Tuesday,9:45- 10:30,,available
B25,F1-19,100.0,Theater,Tuesday,10:45- 11:30,,available
B25,F1-19,100.0,Theater,Tuesday,11:30- 12:15,,available
B25,F1-19,100.0,Theater,Tuesday,12:30- 1:15,,available
B25,F1-19,100.0,Theater,Tuesday,1:15- 2:00,,available
B25,F1-19,100.0,Theater,Tuesday,2:15 - 3:00,,available
B25,F1-19,100.0,Theater,Tuesday,3:00- 3:45,,available
B25,F1-19,100.0,Theater,Wednesday,9 :00- 9:45,,available
B25,F1-19,100.0,Theater,Wednesday,9:45- 10:30,,available
B25,F1-19,100.0,Theater,Wednesday,10:45- 11:30,,available
B25,F1-19,100.0,Theater,Wednesday,11:30- 12:15,,available
B25,F1-19,100.0,Theater,Wednesday,12:30- 1:15,,available
B25,F1-19,100.0,Theater,Wednesday,1:15- 2:00,,available
B25,F1-19,100.0,Theater,Wednesday,2:15 - 3:00,,available
B25,F1-19,100.0,Theater,Wednesday,3:00- 3:45,,available
B25,F1-19,100.0,Theater,Thursday,9 :00- 9:45,,available
B25,F1-19,100.0,Theater,Thursday,9:45- 10:30,,available
B25,F1-19,100.0,Theater,Thursday,10:45- 11:30,,available
B25,F1-19,100.0,Theater,Thursday,11:30- 12:15,,available
B25,F1-19,100.0,Theater,Thursday,12:30- 1:15,,available
B25,F1-19,100.0,Theater,Thursday,1:15- 2:00,,available
B25,F1-19,100.0,Theater,Thursday,2:15 - 3:00,,available
B25,F1-19,100.0,Theater,Thursday,3:00- 3:45,,available
B18,F1-21,100.0,Theater,Sunday,9 :00- 9:45,,available
B18,F1-21,100.0,Theater,Sunday,9:45- 10:30,,available
B18,F1-21,100.0,Theater,Sunday,10:45- 11:30,,available
B18,F1-21,100.0,Theater,Sunday,11:30- 12:15,,available
B18,F1-21,100.0,Theater,Sunday,12:30- 1:15,,available
B18,F1-21,100.0,Theater,Sunday,1:15- 2:00,,available
B18,F1-21,100.0,Theater,Sunday,2:15 - 3:00,,available
B18,F1-21,100.0,Theater,Sunday,3:00- 3:45,,available
B18,F1-21,100.0,Theater,Monday,9 :00- 9:45,,available
B18,F1-21,100.0,Theater,Monday,9:45- 10:30,,available
B18,F1-21,100.0,Theater,Monday,10:45- 11:30,,available
B18,F1-21,100.0,Theater,Monday,11:30- 12:15,,available
B18,F1-21,100.0,Theater,Monday,12:30- 1:15,,available
B18,F1-21,100.0,Theater,Monday,1:15- 2:00,,available
